1115,77,	1,743
1116,31,	1,746
1116,86,	1,693
1117,39,	1,74
1117,95,	1,716
1118,5,	1,736
1119,05,	1,779
1119,61,	1,726
1120,17,	1,733
1120,73,	1,759
1121,25,	1,803
1121,8,	1,727
1122,31,	1,773
1122,84,	1,661
1123,39,	1,76
1123,94,	1,756
1124,5,	1,72
1125,06,	1,634
1125,56,	1,707
1126,11,	1,783
1126,66,	1,729
1127,19,	1,772
1127,7,	1,779
1128,25,	1,64
1128,81,	1,739
1129,33,	1,769
1129,88,	1,726
1130,36,	1,746
1130,89,	1,733
1131,41,	1,815
1131,95,	1,709
1132,48,	1,727
1133,03,	1,657
1133,55,	1,703
1134,09,	1,727
1134,64,	1,773
1135,16,	1,832
1135,69,	1,789
1136,23,	1,73
1136,8,	1,733
1137,38,	1,759
1137,94,	1,729
1138,48,	1,7
1139,03,	1,726
1139,59,	1,726
1140,16,	1,739
1140,66,	1,815
1141,2,	1,69
1141,75,	1,686
1142,3,	1,643
1142,84,	1,693
1143,41,	1,693
1143,92,	1,745
1144,47,	1,837
1144,98,	1,751
1145,55,	1,738
1146,08,	1,745
1146,59,	1,713
1147,13,	1,765
1147,64,	1,832
1148,17,	1,736
1148,69,	1,782
1149,2,	1,676
1149,75,	1,746
1150,28,	1,679
1150,83,	1,798
1151,39,	1,726
1151,92,	1,792
1152,44,	1,736
1152,97,	1,763
1153,5,	1,707
1154,03,	1,743
1154,55,	1,716
1155,09,	1,693
1155,64,	1,716
1156,16,	1,686
1156,69,	1,703
1157,23,	1,776
1157,75,	1,713
1158,3,	1,719
1158,81,	1,633
1159,3,	1,772
1159,84,	1,759
1160,39,	1,693
1160,92,	1,789
1161,44,	1,759
1161,98,	1,812
1162,55,	1,676
1163,05,	1,66
1163,55,	1,726
1164,09,	1,699
1164,64,	1,745
1165,17,	1,755
1165,69,	1,693
1166,2,	1,736
1166,73,	1,732
1167,28,	1,722
1167,84,	1,802
1168,38,	1,739
1168,91,	1,702
1169,45,	1,773
1170,	1,73
1170,56,	1,733
1171,08,	1,789
1171,59,	1,72
1172,09,	1,792
1172,63,	1,72
1173,14,	1,706
1173,69,	1,71
1174,23,	1,759
1174,78,	1,72
1175,36,	1,723
1175,92,	1,742
1176,44,	1,762
1176,98,	1,693
1177,53,	1,713
1178,05,	1,68
1178,58,	1,716
1179,13,	1,663
1179,64,	1,65
1180,14,	1,699
1180,67,	1,749
1181,2,	1,719
1181,72,	1,802
1182,25,	1,762
1182,78,	1,663
1183,33,	1,703
1183,88,	1,732
1184,44,	1,732
1184,94,	1,742
1185,48,	1,63
1186,03,	1,775
1186,56,	1,749
1187,08,	1,697
1187,59,	1,716
1188,13,	1,7
1188,67,	1,782
1189,23,	1,812
1189,73,	1,769
1190,28,	1,789
1190,84,	1,835
1191,39,	1,733
1191,95,	1,756
1192,48,	1,809
1192,98,	1,766
1193,48,	1,812
1194,03,	1,838
1194,55,	1,68
1195,09,	1,796
1195,63,	1,736
1196,16,	1,865
1196,67,	1,746
1197,22,	1,763
1197,78,	1,79
1198,33,	1,667
1198,89,	1,786
1199,44,	1,714
1200,	1,767
1200,52,	1,813
1201,03,	1,713
1201,53,	1,733
1202,06,	1,664
1202,59,	1,717
1203,11,	1,733
1203,63,	1,72
1204,17,	1,677
1204,7,	1,799
1205,27,	1,746
1205,84,	1,776
1206,41,	1,766
1206,97,	1,69
1207,48,	1,627
1208,02,	1,762
1208,56,	1,746
1209,08,	1,749
1209,58,	1,792
1210,11,	1,759
1210,63,	1,68
1211,16,	1,726
1211,69,	1,67
1212,22,	1,803
1212,77,	1,723
1213,31,	1,73
1213,89,	1,707
1214,45,	1,756
1215,02,	1,797
1215,56,	1,734
1216,11,	1,747
1216,67,	1,724
1217,19,	1,75
1217,73,	1,72
1218,27,	1,75
1218,8,	1,641
1219,34,	1,75
1219,86,	1,733
1220,39,	1,727
1220,91,	1,74
1221,45,	1,72
1221,97,	1,789
1222,5,	1,647
1223,06,	1,769
1223,58,	1,683
1224,11,	1,726
1224,66,	1,657
1225,19,	1,749
1225,72,	1,693
1226,27,	1,746
1226,83,	1,726
1227,39,	1,742
1227,91,	1,766
1228,44,	1,686
1228,95,	1,709
1229,5,	1,762
1230,02,	1,749
1230,55,	1,699
1231,11,	1,739
1231,63,	1,749
1232,16,	1,749
1232,7,	1,782
1233,23,	1,749
1233,77,	1,749
1234,31,	1,709
1234,88,	1,825
1235,44,	1,742
1235,95,	1,679
1236,5,	1,65
1237,05,	1,696
1237,56,	1,788
1238,09,	1,772
1238,63,	1,779
1239,16,	1,739
1239,69,	1,613
1240,2,	1,779
1240,75,	1,682
1241,28,	1,692
1241,83,	1,715
1242,36,	1,698
1242,92,	1,662
1243,48,	1,708
1244,	1,705
1244,53,	1,675
1245,05,	1,761
1245,59,	1,758
1246,14,	1,87
1246,67,	1,745
1247,2,	1,715
1247,75,	1,771
1248,3,	1,699
1248,86,	1,725
1249,44,	1,801
1250,	1,798
1250,52,	1,781
1251,05,	1,705
1251,59,	1,672
1252,16,	1,831
1252,72,	1,686
1253,25,	1,738
1253,78,	1,748
1254,33,	1,765
1254,84,	1,798
1255,38,	1,735
1255,94,	1,725
1256,45,	1,689
1257,	1,742
1257,52,	1,772
1258,05,	1,662
1258,56,	1,719
1259,09,	1,762
1259,63,	1,772
1260,16,	1,692
1260,66,	1,725
1261,19,	1,729
1261,7,	1,722
1262,25,	1,712
1262,8,	1,781
1263,34,	1,626
1263,88,	1,715
1264,39,	1,636
1264,95,	1,748
1265,45,	1,801
1266,	1,725
1266,53,	1,643
1267,08,	1,742
1267,63,	1,712
1268,14,	1,699
1268,69,	1,775
1269,25,	1,745
1269,75,	1,715
1270,28,	1,815
1270,8,	1,739
1271,34,	1,831
1271,88,	1,768
1272,44,	1,725
1273,	1,735
1273,5,	1,762
1274,05,	1,682
1274,58,	1,749
1275,13,	1,709
1275,67,	1,762
1276,19,	1,755
1276,73,	1,739
1277,28,	1,692
1277,83,	1,749
1278,39,	1,677
1278,92,	1,69
1279,45,	1,653
1280,02,	1,726
1280,55,	1,63
1281,05,	1,759
1281,55,	1,693
1282,09,	1,785
1282,67,	1,716
1283,23,	1,713
1283,78,	1,719
1284,34,	1,775
1284,89,	1,746
1285,44,	1,749
1285,98,	1,719
1286,53,	1,765
1287,08,	1,749
1287,59,	1,719
1288,13,	1,703
1288,64,	1,762
1289,17,	1,726
1289,7,	1,726
1290,23,	1,666
1290,75,	1,689
1291,28,	1,759
1291,83,	1,772
1292,36,	1,802
1292,89,	1,689
1293,44,	1,749
1294,	1,712
1294,58,	1,755
1295,13,	1,659
1295,66,	1,759
1296,23,	1,712
1296,77,	1,696
1297,3,	1,709
1297,83,	1,729
1298,38,	1,762
1298,91,	1,795
1299,47,	1,706
1299,97,	1,762
1300,52,	1,792
1301,08,	1,699
1301,61,	1,745
1302,17,	1,719
1302,73,	1,716
1303,31,	1,759
1303,83,	1,745
1304,36,	1,709
1304,88,	1,719
1305,42,	1,692
1305,97,	1,607
1306,52,	1,775
1307,08,	1,726
1307,61,	1,729
1308,14,	1,732
1308,7,	1,745
1309,23,	1,702
1309,77,	1,673
1310,31,	1,653
1310,88,	1,785
1311,39,	1,851
1311,92,	1,732
1312,47,	1,709
1313,03,	1,792
1313,58,	1,679
1314,13,	1,722
1314,66,	1,726
1315,2,	1,783
1315,72,	1,72
1316,27,	1,773
1316,83,	1,753
1317,36,	1,67
1317,92,	1,713
1318,44,	1,657
1318,97,	1,716
1319,55,	1,746
1320,11,	1,713
1320,63,	1,746
1321,17,	1,716
1321,72,	1,819
1322,25,	1,739
1322,8,	1,795
1323,33,	1,66
1323,88,	1,732
1324,44,	1,766
1325,	1,812
1325,52,	1,822
1326,06,	1,73
1326,61,	1,703
1327,14,	1,75
1327,66,	1,707
1328,19,	1,588
1328,72,	1,703
1329,27,	1,803
1329,81,	1,661
1330,38,	1,72
1330,88,	1,734
1331,42,	1,79
1331,97,	1,71
1332,52,	1,766
1333,06,	1,704
1333,63,	1,71
1334,14,	1,704
1334,69,	1,726
1335,19,	1,743
1335,67,	1,703
1336,22,	1,763
1336,78,	1,75
1337,33,	1,747
1337,86,	1,79
1338,41,	1,862
1338,92,	1,687
1339,42,	1,714
1339,97,	1,747
1340,5,	1,687
1341,03,	1,674
1341,58,	1,703
1342,11,	1,736
